		TARA_004_DCM_0.22-1.6	TARA_004_SRF_0.22-1.6	TARA_007_DCM_0.22-1.6	TARA_007_SRF_0.22-1.6	TARA_009_DCM_0.22-1.6	TARA_009_SRF_0.22-1.6	TARA_018_DCM_0.22-1.6	TARA_018_SRF_0.22-1.6	TARA_023_DCM_0.22-1.6	TARA_023_SRF_0.22-1.6	TARA_025_DCM_0.22-1.6	TARA_025_SRF_0.22-1.6	TARA_030_DCM_0.22-1.6	TARA_030_SRF_0.22-1.6	TARA_031_SRF_0.22-1.6	TARA_032_DCM_0.22-1.6	TARA_032_SRF_0.22-1.6	TARA_033_SRF_0.22-1.6	TARA_034_DCM_0.22-1.6	TARA_034_SRF_0.22-1.6	TARA_036_DCM_0.22-1.6	TARA_036_SRF_0.22-1.6	TARA_037_MES_0.22-1.6	TARA_038_DCM_0.22-1.6	TARA_038_MES_0.22-1.6	TARA_038_SRF_0.22-1.6	TARA_039_DCM_0.22-1.6	TARA_039_MES_0.22-1.6	TARA_041_DCM_0.22-1.6	TARA_041_SRF_0.22-1.6	TARA_042_DCM_0.22-1.6	TARA_042_SRF_0.22-1.6	TARA_045_SRF_0.22-1.6	TARA_048_SRF_0.22-1.6	TARA_052_DCM_0.22-1.6	TARA_052_SRF_0.22-1.6	TARA_056_MES_0.22-3	TARA_056_SRF_0.22-3	TARA_057_SRF_0.22-3	TARA_058_DCM_0.22-3	TARA_062_SRF_0.22-3	TARA_064_DCM_0.22-3	TARA_064_MES_0.22-3	TARA_064_SRF_0.22-3	TARA_065_DCM_0.22-3	TARA_065_MES_0.22-3	TARA_065_SRF_0.22-3	TARA_066_DCM_0.22-3	TARA_066_SRF_0.22-3	TARA_067_SRF_0.22-3	TARA_068_DCM_0.22-3	TARA_068_MES_0.22-3	TARA_068_SRF_0.22-3	TARA_070_MES_0.22-3	TARA_070_SRF_0.22-3	TARA_072_DCM_0.22-3	TARA_072_MES_0.22-3	TARA_072_SRF_0.22-3	TARA_076_DCM_0.22-3	TARA_076_MES_0.22-3	TARA_076_SRF_0.22-3	TARA_078_DCM_0.22-3	TARA_078_MES_0.22-3	TARA_078_SRF_0.22-3	TARA_082_DCM_0.22-3	TARA_082_SRF_0.22-3	TARA_084_SRF_0.22-3	TARA_085_DCM_0.22-3	TARA_085_MES_0.22-3	TARA_085_SRF_0.22-3	TARA_093_DCM_0.22-3	TARA_093_SRF_0.22-3	TARA_094_SRF_0.22-3	TARA_096_SRF_0.22-3	TARA_098_DCM_0.22-3	TARA_098_MES_0.22-3	TARA_098_SRF_0.22-3	TARA_099_SRF_0.22-3	TARA_100_DCM_0.22-3	TARA_100_DCM_0.22-3	TARA_100_SRF_0.22-3	TARA_102_DCM_0.22-3	TARA_102_MES_0.22-3	TARA_102_SRF_0.22-3	TARA_109_DCM_0.22-3	TARA_109_MES_0.22-3	TARA_109_SRF_0.22-3	TARA_110_DCM_0.22-3	TARA_110_MES_0.22-3	TARA_110_SRF_0.22-3	TARA_111_DCM_0.22-3	TARA_111_MES_0.22-3	TARA_111_SRF_0.22-3	TARA_112_DCM_0.22-3	TARA_112_MES_0.22-3	TARA_112_SRF_0.22-3	TARA_122_DCM_0.22-3	TARA_122_MES_0.22-3	TARA_122_SRF_0.22-3	TARA_123_MIX_0.22-3	TARA_123_SRF_0.22-3	TARA_124_MIX_0.22-3	TARA_124_SRF_0.22-3	TARA_125_MIX_0.22-3	TARA_125_SRF_0.22-3	TARA_128_DCM_0.22-3	TARA_128_SRF_0.22-3	TARA_132_DCM_0.22-3	TARA_132_MES_0.22-3	TARA_132_SRF_0.22-3	TARA_133_DCM_0.22-3	TARA_133_MES_0.22-3	TARA_133_SRF_0.22-3	TARA_137_DCM_0.22-3	TARA_137_MES_0.22-3	TARA_137_SRF_0.22-3	TARA_138_DCM_0.22-3	TARA_138_MES_0.22-3	TARA_138_SRF_0.22-3	TARA_140_SRF_0.22-3	TARA_141_SRF_0.22-3	TARA_142_DCM_0.22-3	TARA_142_MES_0.22-3	TARA_142_SRF_0.22-3	TARA_145_MES_0.22-3	TARA_145_SRF_0.22-3	TARA_146_MES_0.22-3	TARA_146_SRF_0.22-3	TARA_148_SRF_0.22-3	TARA_148b_MES_0.22-3	TARA_149_MES_0.22-3	TARA_149_SRF_0.22-3	TARA_150_DCM_0.22-3	TARA_150_SRF_0.22-3	TARA_151_DCM_0.22-3	TARA_151_SRF_0.22-3	TARA_152_MES_0.22-3	TARA_152_MIX_0.22-3	TARA_152_SRF_0.22-3	TARA_155_DCM_0.22-3	TARA_155_MES_0.22-3	TARA_155_SRF_0.22-3	TARA_158_DCM_0.22-3	TARA_158_MES_0.22-3	TARA_158_SRF_0.22-3	TARA_163_MES_0.22-3	TARA_163_SRF_0.22-3	TARA_168_DCM_0.22-3	TARA_168_MIX_0.22-3	TARA_168_SRF_0.22-3	TARA_173_DCM_0.22-3	TARA_173_DCM_0.22-3	TARA_173_SRF_0.22-3	TARA_175_SRF_0.22-3	TARA_175_ZZZ_0.22-3	TARA_178_SRF_0.22-3	TARA_180_SRF_0.22-3	TARA_180_DCM_0.22-3	TARA_188_DCM_0.22-3	TARA_188_SRF_0.22-3	TARA_189_DCM_0.22-3	TARA_189_MES_0.22-3	TARA_189_SRF_0.22-3	TARA_191_SRF_0.22-3	TARA_193_SRF_0.22-3	TARA_194_DCM_0.22-3	TARA_194_SRF_0.22-3	TARA_196_SRF_0.22-3	TARA_201_DCM_0.22-3	TARA_201_MES_0.22-3	TARA_201_SRF_0.22-3	TARA_205_MES_0.22-3	TARA_205_SRF_0.22-3	TARA_206_MES_0.22-3	TARA_206_SRF_0.22-3	TARA_208_SRF_0.22-3	TARA_209_MES_0.22-3	TARA_209_SRF_0.22-3	TARA_210_MES_0.22-3	TARA_210_SRF_0.22-3
Gene_ID	taxonomy	TARA_X000000368	TARA_X000000263	TARA_A200000159	TARA_A200000113	TARA_X000001036	TARA_X000000950	TARA_S200000501	TARA_A100000164	TARA_E500000081	TARA_E500000075	TARA_E500000331	TARA_E500000178	TARA_A100001011	TARA_A100001015	TARA_A100001403	TARA_A100001037	TARA_A100001035	TARA_A100001234	TARA_B100000029	TARA_B100000003	TARA_B100000035	TARA_B100000034	TARA_B100000315	TARA_B100000073	TARA_Y100000294	TARA_B100000066	TARA_B100000085	TARA_B100000097	TARA_B100000287	TARA_B100000282	TARA_B100000131	TARA_B100000123	TARA_B100000161	TARA_B100000242	TARA_B100000214	TARA_B100000212	TARA_B100000378	TARA_B000000609	TARA_B000000565	TARA_B000000557	TARA_B000000532	TARA_B100000405	TARA_B100000408	TARA_B100000401	TARA_B000000441	TARA_B000000460	TARA_B000000437	TARA_B000000477	TARA_B000000475	TARA_B100000497	TARA_B100000482	TARA_B100000470	TARA_B100000475	TARA_B100000446	TARA_B100000459	TARA_B100000427	TARA_B100000508	TARA_B100000424	TARA_B100000519	TARA_B100000749	TARA_B100000513	TARA_B100000530	TARA_B100000745	TARA_B100000524	TARA_B100000767	TARA_B100000768	TARA_B100000780	TARA_B100000795	TARA_B100000809	TARA_B100000787	TARA_B100001059	TARA_B100001063	TARA_B100001057	TARA_B100000989	TARA_B100001029	TARA_B100001013	TARA_B100001027	TARA_B100000886	TARA_B100000965	TARA_B100000959	TARA_B100000963	TARA_B100000902	TARA_B100000953	TARA_B100000900	TARA_B100000927	TARA_B100000929	TARA_B100000925	TARA_B100001113	TARA_B100001079	TARA_B100001109	TARA_B100000581	TARA_B100000585	TARA_B100000578	TARA_B100000945	TARA_B100000949	TARA_B100000941	TARA_B100000700	TARA_B100000678	TARA_B100001115	TARA_B100000686	TARA_B100000683	TARA_B100000676	TARA_B100000674	TARA_B100001123	TARA_B100001121	TARA_B100000614	TARA_B100000609	TARA_B100001250	TARA_B100001245	TARA_B100001248	TARA_B100001094	TARA_B100001105	TARA_B100001093	TARA_B100001964	TARA_B100001971	TARA_B100001287	TARA_B100001996	TARA_B100002003	TARA_B100001989	TARA_B100002019	TARA_B100001939	TARA_B100002052	TARA_B100002049	TARA_B100002051	TARA_B100001146	TARA_B100001142	TARA_B100001167	TARA_B100001540	TARA_B100001741	TARA_B100001750	TARA_B100001765	TARA_B100001758	TARA_B100001778	TARA_B100001769	TARA_B100001559	TARA_B100001564	TARA_B100001179	TARA_B100002029	TARA_B100001173	TARA_B110001437	TARA_B110001440	TARA_B110001435	TARA_B110001446	TARA_B110001449	TARA_B110001444	TARA_B110000200	TARA_B110001467	TARA_B110000044	TARA_B110000035	TARA_B110000023	TARA_B110000085	TARA_B110000091	TARA_B110000083	TARA_B110000110	TARA_B110000112	TARA_B110000204	TARA_B110000501	TARA_B110000206	TARA_B110000235	TARA_B110000233	TARA_B110000255	TARA_B110000257	TARA_B110000253	TARA_B110000283	TARA_B110000975	TARA_B110000966	TARA_B110000969	TARA_B110000303	TARA_B110000906	TARA_B110000913	TARA_B110000901	TARA_B110000878	TARA_B110000875	TARA_B110000494	TARA_B110000481	TARA_B110000857	TARA_B110000465	TARA_B110000457	TARA_B110000436	TARA_B110000442
OM-RGC.v2.000488330	Biota; 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3560882824593E-9	0	0	0	0	0	0	7.5822795370907E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0018458555143E-9	0	0	0	2.0169254340312E-8	0	0	0	0	0	0	0	0	1.6069284695953E-9	0	0	0	2.5860752061912E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3620175034698E-9	0	1.1848078091082E-9	1.9387690204185E-9	0	0	0	0	0	0	0	0	0	9.6691360050138E-10	3.9645279039859E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1409628274332E-9	0	7.0445424204295E-9	0	0	0	2.1159779573313E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8194015956512E-9	0	0	1.3926395758771E-8	2.9050091676741E-9	1.8756448731167E-8	1.5457369109318E-8	3.7456231277584E-9	1.1297258756419E-8	5.9643403053692E-9	0	9.5167181213237E-9	3.1054179782966E-9	0	0	0	9.3874688525555E-9	1.0884317234516E-9	1.0644848575847E-8	8.7546564383944E-10	4.0150483484218E-9	7.8213733168678E-9	0	0	0	3.9489441493827E-9	2.8504813035369E-9	0	0	1.2510585081494E-8	2.1919060243936E-9	2.2755183184861E-8	0	4.0131753190517E-7	1.0364022896597E-8	1.4356039406214E-9	8.6853960151104E-9	8.85572657773E-9	0	1.0460952754886E-9
OM-RGC.v2.000733278	Biota; 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0198511160741E-9	0	0	2.7275644352645E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0935096252026E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0491235449331E-9	0	0	0	0	0	0	0	0	1.7577238740012E-9	0	0	0	0	0	0	0	0	0	0	0	0	4.6823496621788E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2484778023096E-9	0	4.5531868512531E-9	3.6298664331794E-9	9.7013066914689E-9	5.0267478364852E-8	4.4955935821996E-9	8.7637524688255E-9	1.8722781194268E-8	3.5110413939769E-9	0	0	6.3870205208387E-9	0	0	0	6.8996080991034E-9	0	1.0611414264792E-8	0	9.6633462747177E-9	8.040183582987E-9	3.1287054575566E-9	0	6.1861151076536E-9	5.7096237020211E-9	8.0293303407206E-9	1.7086594456164E-9	9.3991954569852E-9	0	4.7023047142138E-9	0	0	0	0	3.1307574067598E-9	0
OM-RGC.v2.000791114	Biota; 	5.9649616750465E-9	4.6595414951316E-9	8.6261861768432E-9	5.840337538076E-9	1.7021456832606E-9	4.3532779900064E-9	1.7254160979195E-8	2.9230339645741E-9	9.6325328245172E-8	1.1656978587314E-7	2.3325763408268E-8	5.249760426926E-8	3.9370978408523E-8	1.4327470015847E-8	0	0	0	6.5812885602159E-9	1.5436624888865E-8	7.9728317368448E-9	4.2089284433613E-9	4.6045845453315E-9	4.7343140269352E-9	4.133762496835E-9	2.8306605034394E-9	0	4.4671742553288E-9	0	8.3608773996148E-9	1.7861897461336E-8	2.4750349027858E-8	1.8300607622852E-8	3.2611069514038E-9	0	3.0934201581214E-9	0	2.0016788823171E-9	1.3888475406055E-8	6.3261257648844E-9	1.1023199829525E-8	4.2477104870907E-9	0	7.4105727232286E-9	8.8450727081302E-9	2.8809364415909E-8	1.8857317280874E-8	2.1630535133373E-8	7.8281558104395E-8	2.5756116162174E-8	1.9706535669596E-7	1.9448117296543E-8	3.0370150390615E-9	1.0691861820566E-8	6.2814656570104E-9	2.4004519474854E-9	7.0590383743899E-8	6.1211031617332E-8	8.386146483666E-8	7.3287209833535E-9	1.4235298192514E-8	0	7.9317171310808E-9	0	1.8305736061979E-9	1.1378374985121E-8	0	2.7387708542133E-8	3.6828921301182E-8	0	4.0606897584079E-8	4.7072133841681E-8	4.0400496509282E-8	3.1025307501366E-8	0	2.2316945997287E-7	6.0621104436556E-9	6.1917259185654E-9	2.2263437040399E-9	2.30192964E-8	0	2.9904834006219E-8	7.0519964124927E-7	1.4884021884372E-8	3.17432351478E-8	3.6168839242929E-8	4.2704285432726E-9	6.9283211261731E-9	2.9718592650203E-8	4.3070252002267E-9	1.256011911829E-8	2.651631928994E-8	1.5656201911963E-8	5.3722332024485E-9	4.6277353234733E-8	1.276150821629E-8	3.2233981199578E-8	3.9788456437294E-10	2.5201750414176E-9	4.5327070519712E-9	5.6729692912213E-9	2.3732747837134E-8	4.3686477484626E-9	4.0260302030761E-8	1.7820187584774E-9	7.3759863811173E-9	0	4.6573639515302E-9	4.5406909978735E-8	0	0	6.813635294483E-8	8.5232376989862E-9	6.6700850411062E-8	0	3.6484247958056E-9	0	9.9513702217178E-8	7.5194292225364E-9	5.7636096501396E-8	2.1036645890875E-8	1.1001821591035E-8	2.1556136643659E-8	2.7845535275904E-9	2.0114844914384E-8	6.0808958130565E-9	1.8295868220851E-9	0	4.1615782155068E-8	1.3730174038611E-8	5.409963394636E-9	3.8918283876923E-9	2.7183590595719E-8	3.7544653866577E-9	3.7074670979397E-9	2.6339756027998E-8	0	2.5080182132694E-9	4.0460910564593E-8	3.2528509592131E-8	5.4897953737363E-9	2.1073644381455E-9	2.6608653319657E-9	0	8.0652867523899E-9	5.0084669272881E-9	2.2358101770805E-8	5.4866282001649E-10	4.0507008593956E-9	2.5312199140005E-8	0	0	1.3510091529313E-8	0	3.4383621297956E-9	0	1.0131483560901E-8	0	9.8030637019462E-9	1.0118553444955E-8	1.0766404829958E-8	1.7349890312285E-8	1.1732989600712E-8	7.4815296591086E-9	3.6073605653051E-7	4.2408270392322E-9	3.8186928618701E-9	6.8183738843667E-9	1.1240301882873E-8	0	1.8555719278923E-8	2.4586529370335E-9	4.203350449166E-9	0	2.1582846838835E-8	2.1592041512875E-8	0	7.000391387835E-9	3.8001180934639E-9	1.6842945881296E-8	1.4258891051986E-8
OM-RGC.v2.000880597	Biota; Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4869443717756E-9	0	0	0	0	0	0	0	0	0	6.921912224226E-9	7.596722609517E-9	0	4.1716727897076E-9	2.4343423531182E-8	0	0	0	0	0	0	0	0	0	4.3472151222706E-9	0	0	0	0	0	0	0	0
OM-RGC.v2.000989381	Biota; Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9612857383193E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7467468033988E-9	8.7815471647747E-8	0	1.3582351832081E-7	0	0	0	0	0	0	0	0	0	0	0	2.9547295585767E-9	0	6.0603699714671E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2672109667024E-9	0	0	0	6.9067373309235E-9	0	1.8139059294132E-7	6.6417213218148E-8	3.1833386649787E-8	2.5492911907585E-8	3.506002019276E-7	5.4674845669872E-8	1.0038976088644E-7	5.6999861288959E-7	1.1973285133709E-8	3.5695582634435E-7	7.861437200259E-9	2.1062967571657E-8	2.2598653813236E-8	4.3268765420404E-8	7.2376592980953E-8	0	3.4286001459995E-8	2.5017130350279E-8	9.3815688582148E-9	5.7805790378014E-8	3.2073398402226E-8	5.310122453638E-8	1.8990667011959E-7	5.2790566550975E-8	8.6896523800742E-8	5.4450744034936E-8	1.7071971665123E-7	4.2919721441198E-8	6.2341997799427E-8	1.0448786735976E-7	7.3560999066112E-8	2.0705212348549E-7	9.3933491922251E-9	1.7929815063492E-8
OM-RGC.v2.001002806	Biota; Bacteria	2.7334024048304E-9	4.0256642158505E-9	0	0	0	0	9.0848153721737E-9	0	0	0	0	3.0919249943255E-9	0	4.2856654335852E-9	1.360328670343E-9	1.7154908395279E-8	1.6804226606168E-9	3.6734679458223E-8	1.1788073597599E-8	2.5090705011972E-8	3.3485615353887E-9	4.9769615225566E-9	0	0	0	0	3.9144132965238E-9	0	0	4.8195103968215E-9	0	2.8868022024506E-8	1.4899328880629E-8	5.7182431919717E-9	1.8591818348123E-8	3.6220597151485E-9	0	4.5034947467662E-9	0	5.8633026381717E-9	0	8.3645296009595E-9	0	1.5982030454377E-8	7.5534758401125E-9	0	3.3511504761866E-8	9.1089753090861E-9	2.7960287070098E-8	0	5.3982855698072E-8	0	6.8689892142427E-8	0	1.1416146275919E-8	1.309152676862E-8	3.5757852402908E-8	6.2718248790142E-8	4.9665929248721E-9	0	0	2.7305061858271E-8	0	4.2153861669559E-8	0	0	0	0	0	0	0	0	0	0	2.7247093316982E-8	0	0	0	8.1737445273927E-9	0	0	9.3296193038411E-9	0	4.0522403603697E-9	9.3028470019751E-9	0	3.5182759199673E-9	9.8360957804079E-9	0	0	2.5236882130633E-8	0	1.737917970516E-9	5.0746968216232E-8	0	0	1.0382153763814E-7	1.1644929989335E-8	0	8.6089735225533E-8	2.5889800404584E-9	5.3075598082768E-8	1.1617044541127E-9	3.4976659255657E-7	1.1938499007581E-8	0	0	0	0	0	0	0	0	0	0	6.594127577033E-9	0	0	0	0	0	4.6598802386737E-9	0	0	0	4.8351798284155E-9	0	7.6414242859458E-9	4.6450733555043E-9	5.9071401810605E-9	0	1.8594292687946E-8	1.1263276997085E-8	1.6310407645985E-8	4.5818886995877E-9	7.434730841777E-9	0	3.5175276686352E-8	4.9077249626997E-8	0	0	3.576628710671E-9	0	0	3.6090041622333E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5133078697525E-9	0	2.0854832818426E-9	0	0	0	0	1.9743956076943E-9	0	0	0	0	0	0	0	2.7693026470626E-9	2.233995166913E-9	4.4254328451858E-9	0	2.5388881611157E-8
OM-RGC.v2.001043619	Biota; Bacteria; Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2459561368242E-9	0	1.1130936143579E-8	0	0	6.3195330598625E-9	0	9.1352539116283E-9	6.9543015691815E-8	7.9768706654234E-9	0	2.7415431105838E-8	5.2132959562324E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.001044049	Biota; Bacteria	6.1961849682317E-9	0	0	0	4.5651361277336E-9	0	0	0	0	0	0	0	3.6921584378653E-9	3.0469939633246E-9	0	0	0	1.1029812102289E-8	3.4553271676574E-9	1.1634893558185E-8	3.3564981562258E-9	9.7193508428614E-9	0	5.1889205459297E-8	0	1.0170092887499E-8	7.3941148254815E-8	0	2.9725011252763E-8	1.2143060483198E-8	1.2759567622873E-8	0	1.1030361834427E-8	7.1958411294441E-9	4.6134974340358E-9	9.5120048586937E-9	0	2.5012179866898E-8	5.0821616590829E-8	3.1042331929686E-8	4.2939641936518E-8	0	0	4.2216045225975E-8	7.1907805877049E-8	0	3.7127101105573E-8	9.4287059209287E-9	3.6464983385081E-8	0	2.0283962890381E-8	0	0	0	1.1676739132051E-8	4.9209584097018E-9	8.5765091526529E-9	1.7483010304835E-8	1.7761225375236E-8	0	0	7.2164111230566E-8	4.4225534930109E-9	1.2542576741716E-7	0	0	0	0	0	0	0	0	3.1115491648644E-8	1.1841538021978E-6	0	4.7426420202604E-9	8.7265718598313E-7	4.7292005124587E-8	0	0	8.1148085251406E-8	6.3776267402642E-9	1.4187815070214E-8	1.9475016314432E-8	1.359465314776E-7	1.2511034390602E-9	6.1983141653247E-8	5.1438834826292E-8	2.6377729232346E-8	9.9462376760186E-8	7.8630237238036E-9	4.5878254556366E-9	3.381810428466E-8	1.4132434264918E-8	1.1805015243895E-8	1.0886197090063E-7	5.0819448368524E-9	1.6063970293645E-8	1.4322225567777E-7	0	1.192060419274E-7	7.9442561099896E-8	1.24361552594E-7	0	1.2459768321113E-7	2.4348771228539E-7	2.3540405966885E-7	0	1.3334168405E-9	0	3.3464221881853E-9	2.6983928458085E-9	0	0	0	4.9768064670227E-8	1.8260044180912E-8	0	6.3667637971938E-8	7.3736943036868E-9	1.5975884811067E-8	1.8850275139693E-8	7.0679668493357E-10	1.3138446164228E-8	0	9.7921909595625E-9	0	1.5303801381378E-7	1.7568302806076E-7	2.5164849412449E-8	2.7926917892848E-9	1.827969330352E-8	2.2391045138224E-8	2.9946408648839E-8	2.867547666565E-8	1.8736085125175E-8	0	9.9032950665682E-8	1.4109430400279E-7	1.9403186204599E-7	1.0416834612506E-7	2.1543267035655E-7	0	5.8849073941379E-9	0	0	4.4815988718658E-9	0	0	0	0	0	0	0	4.9123796069332E-9	0	0	3.9771365754926E-9	0	0	0	1.2464770834367E-8	0	0	0	0	0	0	0	0	0	0	0	7.7197438189099E-9	0	0	0	0	3.3446240194657E-8	0
OM-RGC.v2.001060693	Biota; Bacteria	2.1789590335223E-8	1.5933265630178E-7	4.3739140743267E-8	6.9404684937589E-9	6.7115765401618E-9	3.0878444240316E-8	9.8220938768519E-8	8.0097907748965E-8	0	0	3.6539092467556E-9	0	1.0943569293952E-9	3.030533728702E-9	3.7825732561702E-7	2.4093629040614E-8	3.479700160757E-7	4.1000949903051E-8	0	1.6480372484465E-8	1.1906745832834E-8	7.5953787792788E-9	0	5.027055883782E-8	0	5.7629022910089E-8	8.2128189866261E-8	0	1.0212544366276E-7	4.9181895152694E-7	1.3587787096666E-7	4.6634521312938E-7	5.4410657678E-7	6.1840797380102E-7	1.7170745497678E-7	3.732203794754E-7	1.2524903835666E-7	3.2262492918069E-7	1.0781862899348E-7	1.4105870973007E-7	1.5961977559175E-7	8.3462094382577E-8	0	4.4304954461174E-7	1.6604826197582E-8	0	4.5636585487913E-8	6.4872623206202E-9	2.6399152880008E-9	0	2.3363599454736E-9	0	3.4678504851218E-9	0	3.3925504359932E-8	3.1326829087601E-8	3.6048819186518E-7	5.3437943848136E-7	1.8664439773347E-7	4.4726637630081E-9	5.3168191888977E-7	5.0398772092344E-8	3.8630890444632E-8	2.4575851106214E-7	0	0	0	0	0	0	0	0	2.4922315925069E-7	1.9532651879708E-7	2.8529613511058E-7	0	3.0615805759393E-7	1.3119609814282E-6	4.5271335080592E-8	0	5.9863962925092E-8	4.7460009591465E-9	0	1.3330986807191E-8	8.3134029832224E-8	0	6.7049135927605E-8	2.9418150254532E-8	1.9799775688875E-8	9.9224885273254E-8	3.8907994587709E-8	0	6.0982663372809E-8	4.5323524979354E-7	0	1.6161959772649E-6	7.0659728787966E-9	3.0198529530968E-8	2.4640741400568E-7	0	1.0536165607581E-8	2.1832355010033E-8	1.0902645818992E-7	0	1.3992546102688E-7	1.6305080764442E-7	1.9236320230906E-7	0	0	8.3603309351484E-7	7.2642437423946E-9	0	3.5371179605952E-8	0	0	1.5049240303088E-7	1.8514162350582E-8	0	8.9070768527492E-7	2.8726417296577E-8	2.2502816802178E-8	1.2423317759032E-7	0	7.7730187909386E-8	0	0	0	8.7846596149803E-9	2.5732640668629E-8	0	0	1.5654585030254E-8	6.6996665253857E-8	9.7800964100715E-8	8.1168700410964E-9	5.0204502378843E-8	0	2.496727532346E-8	3.4242796845997E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
